parameter,combine_value,combine_error,rabbit_value,rabbit_error,dvalue_over_sigma,error_ratio
CMS_flavTag_LHE_aS_zjets,0.0,0.9797584426827367,0.0,0.9988553277780731,0.0,1.0194914218274518
CMS_flavTag_LHE_muF_singlet,0.0,0.9999955846156494,0.0,0.9999985558800913,0.0,1.0000029712775613
CMS_flavTag_LHE_muF_ttbar,0.0,0.9963905906372837,0.0,0.9963572665582568,0.0,0.999966555205017
CMS_flavTag_LHE_muF_wjets,0.0,0.9970233702952281,0.0,0.9988599793510855,0.0,1.0018420922824642
CMS_flavTag_LHE_muF_zjets,0.0,0.9210064557228788,0.0,0.9970241928879076,0.0,1.082537681134237
CMS_flavTag_LHE_muR_singlet,0.0,0.9999999997591288,0.0,0.9999999998616234,0.0,1.0000000001024947
CMS_flavTag_LHE_muR_ttbar,0.0,0.9742911933738713,0.0,0.9740058660263275,0.0,0.9997071436655856
CMS_flavTag_LHE_muR_wjets,0.0,0.9760207288983197,0.0,0.9990211587720483,0.0,1.0235655137157695
CMS_flavTag_LHE_muR_zjets,0.0,0.9928873759644202,0.0,0.9996344160741651,0.0,1.006795373043384
CMS_flavTag_MuID,0.0,0.9864853674695685,0.0,0.9988594338888296,0.0,1.0125435884071974
CMS_flavTag_MuIso,0.0,0.9856388063183438,0.0,0.998834170936464,0.0,1.0133876269212745
CMS_flavTag_MuScale,0.0,0.9999999997994137,0.0,0.9999999999999812,0.0,1.0000000002005676
CMS_flavTag_MuTrigger,0.0,0.9848548407301484,0.0,0.9986526800301301,0.0,1.0140100233347609
CMS_flavTag_PS_FSR_singlet,0.0,0.9998792048653425,0.0,0.9998206586646482,0.0,0.9999414467263551
CMS_flavTag_PS_FSR_ttbar,0.0,0.9897327926912534,0.0,0.9934620306672531,0.0,1.003767924033172
CMS_flavTag_PS_FSR_wjets,0.0,0.9932407292703878,0.0,0.9936758247160061,0.0,1.0004380563873352
CMS_flavTag_PS_FSR_zjets,0.0,0.9477535861048172,0.0,0.9530155245295976,0.0,1.0055520110943674
CMS_flavTag_PS_ISR_singlet,0.0,0.9999999968892738,0.0,0.999999998291862,0.0,1.0000000014025883
CMS_flavTag_PS_ISR_ttbar,0.0,0.9996652397993105,0.0,0.9996932919491986,0.0,1.0000280615437762
CMS_flavTag_PS_ISR_wjets,0.0,0.9950111141683702,0.0,0.9953416530268842,0.0,1.0003321961471658
CMS_flavTag_PS_ISR_zjets,0.0,0.9854382282332261,0.0,0.9917372439228427,0.0,1.006392095931685
CMS_flavTag_PU_2024,0.0,0.9826220732374545,0.0,0.9840122847485386,0.0,1.0014147977629932
CMS_flavTag_Stat_flavB_B0_2024,0.0,0.9998521088349406,0.0,0.9998798200421953,0.0,1.0000277153061037
CMS_flavTag_Stat_flavB_B1_2024,0.0,0.9996927412225923,0.0,0.9997050010118756,0.0,1.000012263557369
CMS_flavTag_Stat_flavB_B2_2024,0.0,0.9999552764983669,0.0,0.9999562552380091,0.0,1.0000009787834168
CMS_flavTag_Stat_flavB_B3_2024,0.0,0.9999550896060073,0.0,0.9999561454973158,0.0,1.0000010559387311
CMS_flavTag_Stat_flavB_B4_2024,0.0,1.0021661373764137,0.0,0.9918543428901168,0.0,0.9897104939972404
CMS_flavTag_Stat_flavB_C0_2024,0.0,0.9892515615295161,0.0,0.986331923344575,0.0,0.9970486392961291
CMS_flavTag_Stat_flavB_C1_2024,0.0,0.9994688696401222,0.0,0.9994924938350169,0.0,1.0000236367490898
CMS_flavTag_Stat_flavB_C2_2024,0.0,0.9996246270128647,0.0,0.9997117524832005,0.0,1.0000871581871649
CMS_flavTag_Stat_flavB_C3_2024,0.0,0.9999073888983251,0.0,0.9999035379739674,0.0,0.9999961487189709
CMS_flavTag_Stat_flavB_C4_2024,0.0,0.9981099949082308,0.0,0.9995566332068839,0.0,1.0014493776297533
CMS_flavTag_Stat_flavC_B0_2024,0.0,0.4143619694162499,0.0,0.4317842613739184,0.0,1.042046069001489
CMS_flavTag_Stat_flavC_B1_2024,0.0,0.6577251697980011,0.0,0.6556509709086922,0.0,0.9968464048746288
CMS_flavTag_Stat_flavC_B2_2024,0.0,0.9806589977694631,0.0,0.9801452965279341,0.0,0.9994761673092305
CMS_flavTag_Stat_flavC_B3_2024,0.0,0.9978191452696027,0.0,0.9985615755069357,0.0,1.0007440529086384
CMS_flavTag_Stat_flavC_B4_2024,0.0,0.998656341080458,0.0,0.9995548605446771,0.0,1.0008997283922987
CMS_flavTag_Stat_flavC_C0_2024,0.0,0.5651356190496624,0.0,0.5599081400933246,0.0,0.9907500451570751
CMS_flavTag_Stat_flavC_C1_2024,0.0,0.38303618715813065,0.0,0.34907294146748885,0.0,0.9113314960066147
CMS_flavTag_Stat_flavC_C2_2024,0.0,0.3091389120568477,0.0,0.22222482844499947,0.0,0.7188510400273856
CMS_flavTag_Stat_flavC_C3_2024,0.0,0.9998174848095072,0.0,0.9997347646304017,0.0,0.9999172647204492
CMS_flavTag_Stat_flavC_C4_2024,0.0,0.9995226304544667,0.0,0.9997809309861269,0.0,1.0002584238953578
CMS_flavTag_Stat_flavL_B0_2024,0.0,0.3847172844395884,0.0,0.3445923976252187,0.0,0.8957029267015674
CMS_flavTag_Stat_flavL_B1_2024,0.0,0.9117515831216014,0.0,0.910056648151649,0.0,0.9981410123093514
CMS_flavTag_Stat_flavL_B2_2024,0.0,0.9898441605945336,0.0,0.9896636410905417,0.0,0.9998176283589091
CMS_flavTag_Stat_flavL_B3_2024,0.0,0.9978017396200368,0.0,0.9981586555847255,0.0,1.000357702287455
CMS_flavTag_Stat_flavL_B4_2024,0.0,0.9965945883909296,0.0,0.9966395596322437,0.0,1.0000451249102071
CMS_flavTag_Stat_flavL_C0_2024,0.0,0.999532927258497,0.0,0.999559248825496,0.0,1.0000263338668303
CMS_flavTag_Stat_flavL_C1_2024,0.0,1.000303090371679,0.0,0.9989029544062198,0.0,0.9986002882736882
CMS_flavTag_Stat_flavL_C2_2024,0.0,0.2343146020002439,0.0,0.23063205875873302,0.0,0.984283765458599
CMS_flavTag_Stat_flavL_C3_2024,0.0,0.5390697551383868,0.0,0.5309543789243599,0.0,0.9849455916666229
CMS_flavTag_Stat_flavL_C4_2024,0.0,0.5914952852340224,0.0,0.5439731952555503,0.0,0.9196577028341483
CMS_flavTag_TTWeight_ttbar,0.0,0.9983586194688994,0.0,0.9982982314667406,0.0,0.9999395127151895
CMS_flavTag_xsec_singlet_tCh,0.0,0.9982450275352731,0.0,0.999945584528237,0.0,1.001703546670463
CMS_flavTag_xsec_singlet_tW,0.0,0.9999234989498774,0.0,0.9998785426576644,0.0,0.9999550402683203
CMS_flavTag_xsec_ttbar,0.0,0.9835112655247839,0.0,0.9987449418521511,0.0,1.0154890715148432
CMS_flavTag_xsec_wjets_b,0.0,0.9965233056592099,0.0,0.9968434081309584,0.0,1.0003212192529072
CMS_flavTag_xsec_wjets_c,0.0,0.9826477914468947,0.0,0.9836257324478997,0.0,1.0009952100941122
CMS_flavTag_xsec_zjets_b,0.0,0.9569330516402532,0.0,0.9571693534780168,0.0,1.0002469366455244
CMS_flavTag_xsec_zjets_c,0.0,0.8955012348175622,0.0,0.9053607453712798,0.0,1.0110100468546268
CMS_lumi_13p6TeV_2024,0.0,0.9985440501046137,0.0,0.9985574648557984,0.0,1.0000134343108682
CMS_muEff,0.0,0.9989936485289073,0.0,0.9990044248756831,0.0,1.0000107872024928
CMS_muScale,0.0,0.9998935999276892,0.0,0.9999998558706212,0.0,1.0001062672497751
CMS_muSmear,0.0,0.9999971961293039,0.0,0.9999999994637785,0.0,1.0000028033423347
CMS_pileup_2024,0.0,0.8972551501397927,0.0,0.8920835592702288,0.0,0.9942362093226679
CMS_trigEff,0.0,0.9999672591026526,0.0,0.9999681598624303,0.0,1.0000009007892703
LHE_muF_diboson_2024,0.0,0.9999905427841645,0.0,0.9999900075009726,0.0,0.9999994647117457
LHE_muF_singletop_2024,0.0,0.996868655004559,0.0,0.9942482190877387,0.0,0.997371332819359
LHE_muF_tt-vcb_2024,0.0,0.9999914893932765,0.0,0.9999915264005316,0.0,1.00000003700757
LHE_muF_tt2b-dps_2024,0.0,0.9999364491053069,0.0,0.9999371213200491,0.0,1.0000006722574648
LHE_muF_tt2c_2024,0.0,0.9968093519532174,0.0,0.9972235550592369,0.0,1.0004155289125327
LHE_muF_ttHbb_2024,0.0,0.9999855109853589,0.0,0.9999857132435537,0.0,1.0000002022611254
LHE_muF_ttHcc_2024,0.0,0.9999999927328699,0.0,0.9999999915072332,0.0,0.9999999987743633
LHE_muF_ttLF_2024,0.0,0.9620310732780186,0.0,0.9622488691586546,0.0,1.0002263917317076
LHE_muF_ttW_2024,0.0,0.9999903868513481,0.0,0.9999908487034384,0.0,1.0000004618565301
LHE_muF_ttZ_2024,0.0,0.9999495800380215,0.0,0.9999488410851527,0.0,0.9999992610098714
LHE_muF_ttbb-dps_2024,0.0,0.9999737495698418,0.0,0.9999734955913331,0.0,0.9999997460148241
LHE_muF_ttbj-dps_2024,0.0,0.9998699528143562,0.0,0.999870851553397,0.0,1.0000008988559346
LHE_muF_ttcc_2024,0.0,0.9995554604622613,0.0,0.9995676049430745,0.0,1.0000121498819161
LHE_muF_ttcj_2024,0.0,0.9968270489361197,0.0,0.9966172111752869,0.0,0.9997894943149298
LHE_muF_wjets_2024,0.0,0.9979576168607046,0.0,0.9978816287795268,0.0,0.9999238564044264
LHE_muR_diboson_2024,0.0,0.9999879895347259,0.0,0.9999944328079393,0.0,1.000006443350601
LHE_muR_singletop_2024,0.0,0.998673467832613,0.0,0.9971277436080688,0.0,0.9984522225989453
LHE_muR_tt-vcb_2024,0.0,0.9999245094865363,0.0,0.999932589489508,0.0,1.0000080806129814
LHE_muR_tt2b-dps_2024,0.0,0.9999493813176709,0.0,0.9999505963681448,0.0,1.0000012151119813
LHE_muR_tt2c_2024,0.0,0.9934965965780898,0.0,0.9939868699963547,0.0,1.000493482735576
LHE_muR_ttHbb_2024,0.0,0.9998979992216259,0.0,0.9998983244095055,0.0,1.0000003252210525
LHE_muR_ttHcc_2024,0.0,0.9999999086220448,0.0,0.9999999097195837,0.0,1.000000001097539
LHE_muR_ttLF_2024,0.0,0.9389324387082632,0.0,0.9377189343872034,0.0,0.9987075701392006
LHE_muR_ttW_2024,0.0,0.9999633445855058,0.0,0.9999630299331229,0.0,0.999999685336083
LHE_muR_ttZ_2024,0.0,0.9996625796978188,0.0,0.9996490247981862,0.0,0.9999864405251253
LHE_muR_ttbb-dps_2024,0.0,0.9999827620913911,0.0,0.9999832595318265,0.0,1.0000004974490104
LHE_muR_ttbj-dps_2024,0.0,0.9999213010148378,0.0,0.9999223688064638,0.0,1.0000010678756668
LHE_muR_ttcc_2024,0.0,0.9977703639316686,0.0,0.99777120054722,0.0,1.000000838485068
LHE_muR_ttcj_2024,0.0,0.9941580876414033,0.0,0.9942573552709167,0.0,1.0000998509500123
LHE_muR_wjets_2024,0.0,0.9981691457293238,0.0,0.9981762223923858,0.0,1.0000070896431654
PS_fsr_G2GG_cNS_tt-vcb_2024,0.0,0.9999928729277452,0.0,0.9999931353249001,0.0,1.000000262399025
PS_fsr_G2GG_cNS_tt2b-dps_2024,0.0,0.9999709308248694,0.0,0.9999714966677167,0.0,1.0000005658592963
PS_fsr_G2GG_cNS_tt2b_2024,0.0,0.9991883831287438,0.0,0.9991777624620861,0.0,0.9999893707064283
PS_fsr_G2GG_cNS_tt2c_2024,0.0,0.997988749709243,0.0,0.99783831490127,0.0,0.9998492620202213
PS_fsr_G2GG_cNS_ttHbb_2024,0.0,0.9999795054219898,0.0,0.9999800580489598,0.0,1.0000005526382962
PS_fsr_G2GG_cNS_ttHcc_2024,0.0,0.9999999562104102,0.0,0.99999995438972,0.0,0.9999999981793097
PS_fsr_G2GG_cNS_ttLF_2024,0.0,0.9809703199974816,0.0,0.9804504956854505,0.0,0.9994700917026395
PS_fsr_G2GG_cNS_ttW_2024,0.0,0.9999758856096267,0.0,0.9999760609260728,0.0,1.000000175320674
PS_fsr_G2GG_cNS_ttZ_2024,0.0,0.9998763913509685,0.0,0.9998763282546643,0.0,0.9999999368958956
PS_fsr_G2GG_cNS_ttbb-dps_2024,0.0,0.9999883668299482,0.0,0.999989913571891,0.0,1.0000015467599366
PS_fsr_G2GG_cNS_ttbb_2024,0.0,0.9992516413040126,0.0,0.999274306347988,0.0,1.000022682018261
PS_fsr_G2GG_cNS_ttbj-dps_2024,0.0,0.9998966139291577,0.0,0.9998949863692453,0.0,0.9999983722718032
PS_fsr_G2GG_cNS_ttbj_2024,0.0,0.9977836548948624,0.0,0.9978563220872998,0.0,1.0000728286057612
PS_fsr_G2GG_cNS_ttcc_2024,0.0,0.9989558185501807,0.0,0.9989357283525262,0.0,0.9999798888026062
PS_fsr_G2GG_cNS_ttcj_2024,0.0,0.9980052180409372,0.0,0.9979649865375404,0.0,0.9999596880831186
PS_fsr_G2GG_muR_tt-vcb_2024,0.0,0.9999630452160201,0.0,0.9999633639814224,0.0,1.0000003187771827
